year,tri_facility_id,facility_name,street_address,city,county,st,zip,latitude,longitude,primary_sic,sic_2,sic_3,sic_4,sic_5,sic_6,primary_naics,naics_2,naics_3,naics_4,naics_5,naics_6,doc_ctrl_num,chemical,cas_compound_id,clean_air_act_chemical,classification,metal,metal_category,carcinogen,form_type,unit_of_measure,n_5_1_fugitive_air,n_5_2_stack_air,n_5_3_water,n_5_4_1_underground_class_i,n_5_4_2_underground_class_ii_v,n_5_5_1a_rcra_c_landfills,n_5_5_1b_other_landfills,n_5_5_2_land_treatment,n_5_5_3_surface_impoundment,n_5_5_3a_rcra_c_surface_impoundment,n_5_5_3b_other_surface_impoundment,n_5_5_4_other_disposal,on_site_release_total,n_6_1_potw_metals_and_metal_compounds,n_6_1_potw_non_metals,n_6_1_potw_total_transfers,n_6_2_m10,n_6_2_m41,n_6_2_m62,n_6_2_m71,n_6_2_m81,n_6_2_m82,n_6_2_m72,n_6_2_m63,n_6_2_m66,n_6_2_m67,n_6_2_m64,n_6_2_m65,n_6_2_m73,n_6_2_m79,n_6_2_m90,n_6_2_m94,n_6_2_m99,off_site_release_total,n_6_2_m20,n_6_2_m24,n_6_2_m26,n_6_2_m28,n_6_2_m93,off_site_recycled_total,n_6_2_m56,n_6_2_m92,off_site_recovery_total,n_6_2_m40,n_6_2_m50,n_6_2_m54,n_6_2_m61,n_6_2_m69,n_6_2_m95,off_site_treated_total,total_releases,n_8_1_releases,n_8_1a_on_site_contained_releases,n_8_1b_on_site_other_releases,n_8_1c_off_site_contained_releases,n_8_1d_off_site_other_releases,n_8_2_energy_recovery_on_site,n_8_3_energy_recovery_off_site,n_8_4_recycling_on_site,n_8_5_recycling_off_site,n_8_6_treatment_on_site,n_8_7_treatement_off_site,production_waste_8_1_thru_8_7,n_8_8_one_time_release,n_8_9_production_ratio,parent_company_name,parent_company_db_number,serialid
2011,11371GDNVTLAGUA,ALLIED AVIATION SERVICE CO OF NEW YORK INC,LAGUARDIA AIRPORT BUILDING 42,FLUSHING,QUEENS,NY,11371,40.77463,-73.8742,,,,,,,424710,,,,,,1311209203431,XYLENE (MIXED ISOMERS),001330207,YES,NON-PBT,NO,0,NO,R,Pounds,3.86,653.77,0,0,0,0,0,0,0,0,0,0,657.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.76,48.76,0,0,0,0,0,2.96,0,0,0,2.96,657.63,0,0,657.63,0,0,0,0,0,48.76,0,2.96,709.35,0,1.05,ALLIED AVIATION HOLDING CO,NA,41
2011,11371GDNVTLAGUA,ALLIED AVIATION SERVICE CO OF NEW YORK INC,LAGUARDIA AIRPORT BUILDING 42,FLUSHING,QUEENS,NY,11371,40.77463,-73.8742,,,,,,,424710,,,,,,1311209203381,"1,2,4-TRIMETHYLBENZENE",000095636,NO,NON-PBT,NO,0,NO,R,Pounds,0,129.57,0,0,0,0,0,0,0,0,0,0,129.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129.57,0,0,129.57,0,0,0,0,0,0,0,0,129.57,0,1.04,ALLIED AVIATION HOLDING CO,NA,42
2011,11371GDNVTLAGUA,ALLIED AVIATION SERVICE CO OF NEW YORK INC,LAGUARDIA AIRPORT BUILDING 42,FLUSHING,QUEENS,NY,11371,40.77463,-73.8742,,,,,,,424710,,,,,,1311209203429,TOLUENE,000108883,YES,NON-PBT,NO,0,NO,R,Pounds,3,1472.85,0,0,0,0,0,0,0,0,0,0,1475.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1475.85,0,0,1475.85,0,0,0,0,0,0,0,0,1475.85,0,1.04,ALLIED AVIATION HOLDING CO,NA,43
2011,11371GDNVTLAGUA,ALLIED AVIATION SERVICE CO OF NEW YORK INC,LAGUARDIA AIRPORT BUILDING 42,FLUSHING,QUEENS,NY,11371,40.77463,-73.8742,,,,,,,424710,,,,,,1311209203405,ETHYLBENZENE,000100414,YES,NON-PBT,NO,0,NO,R,Pounds,0,75,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,75,0,0,0,0,0,0,0,0,75,0,1.04,ALLIED AVIATION HOLDING CO,NA,44
2011,11371GDNVTLAGUA,ALLIED AVIATION SERVICE CO OF NEW YORK INC,LAGUARDIA AIRPORT BUILDING 42,FLUSHING,QUEENS,NY,11371,40.77463,-73.8742,,,,,,,424710,,,,,,1311209203417,NAPHTHALENE,000091203,YES,NON-PBT,NO,0,NO,R,Pounds,51.48,143.08,0,0,0,0,0,0,0,0,0,0,194.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,625,625,0,0,0,0,0,44,0,0,0,44,194.56,0,0,194.56,0,0,0,0,0,625,0,44,863.56,0,1.05,ALLIED AVIATION HOLDING CO,NA,45
2011,13413SPCLMMIDDL,SPECIAL METALS CORP,4317 MIDDLE SETTLEMENT RD,NEW HARTFORD,ONEIDA,NY,13413,43.078465,-75.343287,,,,,,,331491,,,,,,1311209570997,LEAD,007439921,YES,NON-PBT,YES,1,YES,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0.03,0,63,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0.02,0.01,0,0,0,63,0,0,63.03,0,1,PRECISION CASTPARTS CORP,002241669,46
2011,13413SPCLMMIDDL,SPECIAL METALS CORP,4317 MIDDLE SETTLEMENT RD,NEW HARTFORD,ONEIDA,NY,13413,43.078465,-75.343287,,,,,,,331491,,,,,,1311209570973,COPPER,007440508,NO,NON-PBT,YES,1,NO,R,Pounds,0,0,4.42,0,0,0,0,0,0,0,0,0,4.42,0.66,0,0.66,0,0,0,0,0,0,0,0,0,0,0,2.22,0,0,0,0,0,2.22,0,9911,0,0,0,9911,0,0,0,0,0,0,0,0,0,0,7.3,0,0,4.42,2.22,0.66,0,0,0,9911,0,0,9918.3,0,1,PRECISION CASTPARTS CORP,002241669,47
2011,13413SPCLMMIDDL,SPECIAL METALS CORP,4317 MIDDLE SETTLEMENT RD,NEW HARTFORD,ONEIDA,NY,13413,43.078465,-75.343287,,,,,,,331491,,,,,,1311209570961,COBALT,007440484,YES,NON-PBT,YES,1,YES,R,Pounds,0,162.26,0,0,0,0,0,0,0,0,0,0,162.26,0.297,0,0.297,0,0,5.9,0,0,0,0,0,0,0,0,73.89,0,0,0,0,0,79.79,0,330331,0,0,0,330331,0,0,0,0,0,0,0,0,0,0,242.347,0,0,162.26,73.89,6.197,0,0,0,330331,0,0,330573.347,0,1,PRECISION CASTPARTS CORP,002241669,48
2011,13413SPCLMMIDDL,SPECIAL METALS CORP,4317 MIDDLE SETTLEMENT RD,NEW HARTFORD,ONEIDA,NY,13413,43.078465,-75.343287,,,,,,,331491,,,,,,1311209570959,CHROMIUM,007440473,YES,NON-PBT,YES,1,YES,R,Pounds,0,170.26,0,0,0,0,0,0,0,0,0,0,170.26,6.604,0,6.604,0,0,81.5,0,0,0,0,0,0,0,0,221.89,0,0,0,0,0,303.39,0,626458,0,0,0,626458,0,0,0,0,0,0,0,0,0,0,480.254,0,0,170.26,221.89,88.104,0,0,0,626458,0,0,626938.254,0,1,PRECISION CASTPARTS CORP,002241669,49
2011,13413SPCLMMIDDL,SPECIAL METALS CORP,4317 MIDDLE SETTLEMENT RD,NEW HARTFORD,ONEIDA,NY,13413,43.078465,-75.343287,,,,,,,331491,,,,,,1311209570985,HYDROGEN FLUORIDE,007664393,YES,NON-PBT,NO,0,NO,R,Pounds,0,40.7,0,0,0,0,0,0,0,0,0,0,40.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12433,0,0,12433,40.7,0,0,40.7,0,0,0,0,0,0,126,12433,12599.7,0,1,PRECISION CASTPARTS CORP,002241669,50
2011,13413SPCLMMIDDL,SPECIAL METALS CORP,4317 MIDDLE SETTLEMENT RD,NEW HARTFORD,ONEIDA,NY,13413,43.078465,-75.343287,,,,,,,331491,,,,,,1311209571001,NICKEL,007440020,YES,NON-PBT,YES,1,YES,R,Pounds,0,470.38,8.61,0,0,0,0,0,0,0,0,0,478.99,1.161,0,1.161,0,0,286,0,0,0,0,0,0,0,0,723.54,0,0,0,0,0,1009.54,0,1670554,0,0,0,1670554,0,0,0,0,0,0,0,0,0,0,1489.691,0,0,478.99,723.54,287.161,0,0,0,1670554,0,0,1672043.691,0,1,PRECISION CASTPARTS CORP,002241669,51
2011,12466RCNCRULSTE,DYNO NOBEL,161 ULSTER AVE,ULSTER PARK,ULSTER,NY,12487,41.882093,-73.987785,,,,,,,325920,,,,,,1311209775170,POLYCYCLIC AROMATIC COMPOUNDS,N590,YES,PBT,NO,0,YES,R,Pounds,0,0.006,0,0,0,0,0,0,0,0,0,0,0.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006,0,0,0.006,0,0,0,0,0,0,0,0,0.006,0,1,DYNO NOBEL INC,515346331,52
2011,12466RCNCRULSTE,DYNO NOBEL,161 ULSTER AVE,ULSTER PARK,ULSTER,NY,12487,41.882093,-73.987785,,,,,,,325920,,,,,,1311209775156,LEAD COMPOUNDS,N420,YES,PBT,YES,1,NO,R,Pounds,0,2.71,0,0,0,0,0,0,0,0,0,0,2.71,0.29,0,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174.67,0,0,174.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.67,0,0,2.71,0,174.96,0,0,0,0,0,0,177.67,0,0.96,DYNO NOBEL INC,515346331,53
2011,12466RCNCRULSTE,DYNO NOBEL,161 ULSTER AVE,ULSTER PARK,ULSTER,NY,12487,41.882093,-73.987785,,,,,,,325920,,,,,,1311209775129,"BENZO(G,H,I)PERYLENE",000191242,YES,PBT,NO,0,YES,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,DYNO NOBEL INC,515346331,54
2011,12466RCNCRULSTE,DYNO NOBEL,161 ULSTER AVE,ULSTER PARK,ULSTER,NY,12487,41.882093,-73.987785,,,,,,,325920,,,,,,1311209775131,COPPER,007440508,NO,NON-PBT,YES,1,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26167,0,0,0,26167,0,0,0,0,0,0,0,0,0,0,1.4,0,0,0,0,1.4,0,0,0,26167,0,0,26168.4,0,0.96,DYNO NOBEL INC,515346331,55
2011,10973BLCHMROUTE,BALCHEM CORP,2007 RT 284,SLATE HILL,ORANGE,NY,109730175,41.389872,-74.477019,,,,,,,311119,,,,,,1311209263906,ETHYLENE GLYCOL,000107211,YES,NON-PBT,NO,0,NO,R,Pounds,1.8,0,0,0,0,0,0,0,0,0,0,0,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2664,0,0,2664,0,0,0,0,0,0,0,0,0,0,1.8,0,0,1.8,0,0,0,0,0,2664,0,0,2665.8,0,1,BALCHEM CORP,NA,56
2011,10973BLCHMROUTE,BALCHEM CORP,2007 RT 284,SLATE HILL,ORANGE,NY,109730175,41.389872,-74.477019,,,,,,,311119,,,,,,1311209263918,ETHYLENE OXIDE,000075218,YES,NON-PBT,NO,0,YES,R,Pounds,1.8,6.5,0,0,0,0,0,0,0,0,0,0,8.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.3,0,0,8.3,0,0,0,0,0,0,0,0,8.3,0,1,BALCHEM CORP,NA,57
2011,14150CRBRN168CR,SAINT GOBAIN CORP ADVA NCED CERAMICS,168 CREEKSIDE DR,AMHERST,ERIE,NY,142282027,43.031667,-78.815,,,,,,,325188,,,,,,1311209235682,AMMONIA,007664417,NO,NON-PBT,NO,0,NO,R,Pounds,9317,2728,0,0,0,0,0,0,0,0,0,0,12045,0,8752,8752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12045,0,0,12045,0,0,0,0,0,0,133682,8752,154479,0,1.01,SAINT-GOBAIN CORP,NA,58
2011,12803BRDNC64FAR,MOMENTIVE SPECIALTY CHEMICALS INC - MOREAU FACILITY,64 FARNAN RD,SOUTH GLENS FALLS,SARATOGA,NY,12803,43.283056,-73.603611,,,,,,,325199,,,,,,1311209404401,METHANOL,000067561,YES,NON-PBT,NO,0,NO,R,Pounds,1581,1705,0,0,0,0,0,0,0,0,0,0,3286,0,3850,3850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3286,0,0,3286,0,0,0,0,0,0,313775,3850,320911,0,1.05,MOMENTIVE PERFORMANCE MATERIALS HOLDINGS LLC,965214146,59
2011,12803BRDNC64FAR,MOMENTIVE SPECIALTY CHEMICALS INC - MOREAU FACILITY,64 FARNAN RD,SOUTH GLENS FALLS,SARATOGA,NY,12803,43.283056,-73.603611,,,,,,,325199,,,,,,1311209404399,FORMALDEHYDE,000050000,YES,NON-PBT,NO,0,YES,R,Pounds,1368,1740,0,0,0,0,0,0,0,0,0,0,3108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55262,0,0,0,0,55262,3108,0,0,3108,0,0,0,0,0,0,124844,55262,183214,0,1.05,MOMENTIVE PERFORMANCE MATERIALS HOLDINGS LLC,965214146,60
2011,13027NHSRB2885B,ANHEUSER-BUSCH LLC,2885 BELGIUM RD,BALDWINSVILLE,ONONDAGA,NY,130272706,43.169444,-76.311111,,,,,,,312120,,,,,,1311209742840,"SULFURIC ACID (1994 AND AFTER ""ACID AEROSOLS"" ONLY)",007664939,NO,NON-PBT,NO,0,NO,R,Pounds,0,2897,0,0,0,0,0,0,0,0,0,0,2897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2897,0,0,2897,0,0,0,0,0,0,29102,0,31999,0,0.81,ANHEUSER-BUSCH INBEV,098630254,61
2011,13027NHSRB2885B,ANHEUSER-BUSCH LLC,2885 BELGIUM RD,BALDWINSVILLE,ONONDAGA,NY,130272706,43.169444,-76.311111,,,,,,,312120,,,,,,1311209742814,NITRATE COMPOUNDS,N511,NO,NON-PBT,NO,0,NO,R,Pounds,0,0,850526,0,0,0,0,0,0,0,0,0,850526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,850526,0,0,850526,0,0,0,0,0,0,0,0,850526,0,0.72,ANHEUSER-BUSCH INBEV,098630254,62
2011,13027NHSRB2885B,ANHEUSER-BUSCH LLC,2885 BELGIUM RD,BALDWINSVILLE,ONONDAGA,NY,130272706,43.169444,-76.311111,,,,,,,312120,,,,,,1311209742838,POLYCYCLIC AROMATIC COMPOUNDS,N590,YES,PBT,NO,0,YES,R,Pounds,0,0.001,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0.001,0,0,0,0,0,0,0,0,0.001,0,0.81,ANHEUSER-BUSCH INBEV,098630254,63
2011,13027NHSRB2885B,ANHEUSER-BUSCH LLC,2885 BELGIUM RD,BALDWINSVILLE,ONONDAGA,NY,130272706,43.169444,-76.311111,,,,,,,312120,,,,,,1311209742802,AMMONIA,007664417,NO,NON-PBT,NO,0,NO,R,Pounds,12784,0,98,0,0,0,0,0,0,0,0,0,12882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,12882,0,0,12882,0,0,0,0,0,0,1932,4,14818,0,1,ANHEUSER-BUSCH INBEV,098630254,64
2011,13662RYNLDSOUTH,REYNOLDS METALS CO ST LAWRENCE REDUCTION PLANT,194 COUNTY RT 45,MASSENA,ST LAWRENCE,NY,13662,44.982804,-74.748897,,,,,,,331312,,,,,,1311209524139,LITHIUM CARBONATE,000554132,NO,NON-PBT,YES,2,NO,A,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ALCOA INC,001339472,65
2011,13662RYNLDSOUTH,REYNOLDS METALS CO ST LAWRENCE REDUCTION PLANT,194 COUNTY RT 45,MASSENA,ST LAWRENCE,NY,13662,44.982804,-74.748897,,,,,,,331312,,,,,,1311209524091,CARBONYL SULFIDE,000463581,YES,NON-PBT,NO,0,NO,R,Pounds,23000,210000,0,0,0,0,0,0,0,0,0,0,233000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233000,0,0,233000,0,0,0,0,0,0,140000,0,373000,0,,ALCOA INC,001339472,66
2011,13662RYNLDSOUTH,REYNOLDS METALS CO ST LAWRENCE REDUCTION PLANT,194 COUNTY RT 45,MASSENA,ST LAWRENCE,NY,13662,44.982804,-74.748897,,,,,,,331312,,,,,,1311209524141,POLYCYCLIC AROMATIC COMPOUNDS,N590,YES,PBT,NO,0,YES,R,Pounds,5000,330,0.39,0,0,0,0,0,0,0,0,0,5330.39,0,0,0,0,0,0,0,0,0,0,0,0,0,42930,1100,0,0,0,0,0,44030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49360.39,0,0,5330.39,1187,0,0,0,52000,0,0,0,58517.39,0,,ALCOA INC,001339472,67
2011,13662RYNLDSOUTH,REYNOLDS METALS CO ST LAWRENCE REDUCTION PLANT,194 COUNTY RT 45,MASSENA,ST LAWRENCE,NY,13662,44.982804,-74.748897,,,,,,,331312,,,,,,1311209524127,LEAD COMPOUNDS,N420,YES,PBT,YES,1,NO,R,Pounds,6,76,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,72,55,0,0,0,0,0,127,0,40,0,0,237,277,0,0,0,0,0,0,0,0,0,0,209,0,0,82,127,0,0,0,0,277,0,0,486,0,,ALCOA INC,001339472,68
2011,13662RYNLDSOUTH,REYNOLDS METALS CO ST LAWRENCE REDUCTION PLANT,194 COUNTY RT 45,MASSENA,ST LAWRENCE,NY,13662,44.982804,-74.748897,,,,,,,331312,,,,,,1311209524115,HYDROGEN FLUORIDE,007664393,YES,NON-PBT,NO,0,NO,R,Pounds,90000,270,0,0,0,0,0,0,0,0,0,0,90270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90270,0,0,90270,0,0,0,0,0,0,1600000,0,1690270,0,,ALCOA INC,001339472,69
2011,13662RYNLDSOUTH,REYNOLDS METALS CO ST LAWRENCE REDUCTION PLANT,194 COUNTY RT 45,MASSENA,ST LAWRENCE,NY,13662,44.982804,-74.748897,,,,,,,331312,,,,,,1311209524077,"BENZO(G,H,I)PERYLENE",000191242,YES,PBT,NO,0,YES,R,Pounds,450,27,0.017,0,0,0,0,0,0,0,0,0,477.017,0,0,0,0,0,0,0,0,0,0,0,0,0,5956,0,0,0,0,0,0,5956,0,0,0.25,0,0,0.25,0,0,0,0,0,0,0,0,0,0,6433.017,0,0,477.017,12,0,0,0,0,0.25,4400,0,4889.267,0,,ALCOA INC,001339472,70
2011,13662RYNLDSOUTH,REYNOLDS METALS CO ST LAWRENCE REDUCTION PLANT,194 COUNTY RT 45,MASSENA,ST LAWRENCE,NY,13662,44.982804,-74.748897,,,,,,,331312,,,,,,1311209524103,DINITROTOLUENE (MIXED ISOMERS),025321146,NO,NON-PBT,NO,0,NO,R,Pounds,0,750,0,0,0,0,0,0,0,0,0,0,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750,0,0,750,0,0,0,0,17900,0,0,0,18650,0,,ALCOA INC,001339472,71
2011,12095BMCJHUNION,BENJAMIN MOORE & CO JOHNSTOWN,UNION AVE EXTENSION,JOHNSTOWN,FULTON,NY,12095,42.993056,-74.391111,,,,,,,325510,,,,,,1311209693439,BUTYL ACRYLATE,000141322,NO,NON-PBT,NO,0,NO,R,Pounds,48.8,1670.8,0,0,0,0,0,0,0,0,0,0,1719.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.2,0,0,0,0,19.2,1719.6,0,0,1719.6,0,0,0,0,0,0,0,19.2,1738.8,0,0.78,BERKSHIRE HATHAWAY,001210715,72
2011,12095BMCJHUNION,BENJAMIN MOORE & CO JOHNSTOWN,UNION AVE EXTENSION,JOHNSTOWN,FULTON,NY,12095,42.993056,-74.391111,,,,,,,325510,,,,,,1311209693441,CERTAIN GLYCOL ETHERS,N230,YES,NON-PBT,NO,0,NO,R,Pounds,37.7,0.035,0,0,0,0,0,0,0,0,0,0,37.735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,0,184,0,2845.9,0,0,0,0,2845.9,37.735,0,0,37.735,0,0,0,184,973.77,0,0,2845.9,4041.405,0,1.08,BERKSHIRE HATHAWAY,001210715,73
2011,12095BMCJHUNION,BENJAMIN MOORE & CO JOHNSTOWN,UNION AVE EXTENSION,JOHNSTOWN,FULTON,NY,12095,42.993056,-74.391111,,,,,,,325510,,,,,,1311209693454,ETHYLENE GLYCOL,000107211,YES,NON-PBT,NO,0,NO,R,Pounds,15.2,1.018,0,0,0,0,0,0,0,0,0,0,16.218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,621.9,0,0,0,0,0,621.9,0,0,0,0,0,0,37.1,0,37.1,0,0,0,2510.1,0,0,2510.1,638.118,0,0,16.218,621.9,0,0,37.1,283.2,0,0,2510.1,3468.518,0,0.64,BERKSHIRE HATHAWAY,001210715,74
2011,12095BMCJHUNION,BENJAMIN MOORE & CO JOHNSTOWN,UNION AVE EXTENSION,JOHNSTOWN,FULTON,NY,12095,42.993056,-74.391111,,,,,,,325510,,,,,,1311209693492,ZINC COMPOUNDS,N982,NO,NON-PBT,YES,1,NO,R,Pounds,284.4,0,0,0,0,0,0,0,0,0,0,0,284.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,945.65,0,0,945.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1230.05,0,0,284.4,0,945.65,0,0,489.03,0,0,0,1719.08,0,0.92,BERKSHIRE HATHAWAY,001210715,75
2011,12095BMCJHUNION,BENJAMIN MOORE & CO JOHNSTOWN,UNION AVE EXTENSION,JOHNSTOWN,FULTON,NY,12095,42.993056,-74.391111,,,,,,,325510,,,,,,1311209693478,METHYL METHACRYLATE,000080626,YES,NON-PBT,NO,0,NO,R,Pounds,46.4,6162.5,0,0,0,0,0,0,0,0,0,0,6208.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7,0,1.7,0,19.2,0,0,0,0,19.2,6208.9,0,0,6208.9,0,0,0,1.7,0,0,0,19.2,6229.8,0,0.8,BERKSHIRE HATHAWAY,001210715,76
2011,12095BMCJHUNION,BENJAMIN MOORE & CO JOHNSTOWN,UNION AVE EXTENSION,JOHNSTOWN,FULTON,NY,12095,42.993056,-74.391111,,,,,,,325510,,,,,,1311209693480,N-METHYL-2-PYRROLIDONE,000872504,NO,NON-PBT,NO,0,NO,A,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BERKSHIRE HATHAWAY,001210715,77
2011,12095BMCJHUNION,BENJAMIN MOORE & CO JOHNSTOWN,UNION AVE EXTENSION,JOHNSTOWN,FULTON,NY,12095,42.993056,-74.391111,,,,,,,325510,,,,,,1311209693466,LEAD,007439921,YES,NON-PBT,YES,1,YES,R,Pounds,0.196,0,0,0,0,0,0,0,0,0,0,0,0.196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49,0,0,0.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.686,0,0,0.196,0,0.49,0,0,0.06,0,0,0,0.746,0,0.89,BERKSHIRE HATHAWAY,001210715,78
2011,12095BMCJHUNION,BENJAMIN MOORE & CO JOHNSTOWN,UNION AVE EXTENSION,JOHNSTOWN,FULTON,NY,12095,42.993056,-74.391111,,,,,,,325510,,,,,,1311209693427,3-IODO-2-PROPYNYL BUTYLCARBAMATE,055406536,NO,NON-PBT,NO,0,NO,A,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BERKSHIRE HATHAWAY,001210715,79
2011,14692SCHLG1555J,SCHLEGEL SYSTEMS INC,1555 JEFFERSON RD,ROCHESTER,MONROE,NY,14692,43.085833,-77.586667,,,,,,,326150,,,,,,1311209036185,TOLUENE DIISOCYANATE (MIXED ISOMERS),026471625,NO,NON-PBT,NO,0,YES,R,Pounds,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2800,0,0,0,0,2800,5,0,0,1,0,0,0,0,0,0,0,2800,2801,0,0.99,SCHLEGEL,NA,80
2011,14094TWNLK520MI,TWIN LAKE CHEMICAL INC,520 MILL ST,LOCKPORT,NIAGARA,NY,14094,43.184167,-78.699722,,,,,,,325199,,,,,,1311209154208,PHTHALIC ANHYDRIDE,000085449,YES,NON-PBT,NO,0,NO,A,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,81
