cowcode,stateabb,statename,ethnicity_relevant,year_from,year_to,group_name,size,status,warid,warid2,groupid,cowgroupid,markertype
436,NIR,Niger,Yes,1990,1990,Hausa,0.56,POWERLESS,,,2000,43602000,Ethno-Linguistic
436,NIR,Niger,Yes,1991,1992,Hausa,0.56,SENIOR PARTNER,,,2000,43602000,Ethno-Linguistic
436,NIR,Niger,Yes,1993,1994,Hausa,0.56,SENIOR PARTNER,,,2000,43602000,Ethno-Linguistic
436,NIR,Niger,Yes,1995,1995,Hausa,0.56,SENIOR PARTNER,,,2000,43602000,Ethno-Linguistic
436,NIR,Niger,Yes,1996,1999,Hausa,0.56,POWERLESS,,,2000,43602000,Ethno-Linguistic
436,NIR,Niger,Yes,2000,2010,Hausa,0.56,JUNIOR PARTNER,,,2000,43602000,Ethno-Linguistic
679,YEM,Yemen,Yes,1990,1994,Southerners,0.56,SENIOR PARTNER,31000,,5000,67905000,Ethno-Regional
679,YEM,Yemen,Yes,1995,2010,Southern Shafi'i,0.56,JUNIOR PARTNER,,,4000,67904000,Ethno-Religious
365,RUS,Russia,Yes,1946,1956,Russians,0.54,SENIOR PARTNER,,,1000,36501000,Ethno-Linguistic
365,RUS,Russia,Yes,1957,1990,Russians,0.54,SENIOR PARTNER,,,1000,36501000,Ethno-Linguistic
140,BRA,Brazil,No,1946,1977,Whites,0.537,IRRELEVANT,,,1000,14001000,Ethno-Racial
140,BRA,Brazil,Yes,1978,1988,Whites,0.537,DOMINANT,,,1000,14001000,Ethno-Racial
140,BRA,Brazil,Yes,1989,2010,Whites,0.537,DOMINANT,,,1000,14001000,Ethno-Racial
705,KZK,Kazakhstan,Yes,1991,1994,Kazakhs,0.534,SENIOR PARTNER,,,2000,70502000,Ethno-Linguistic
705,KZK,Kazakhstan,Yes,1995,2010,Kazakhs,0.534,DOMINANT,,,2000,70502000,Ethno-Linguistic
812,LAO,Laos,Yes,1975,1986,Lao (incl. Phuan),0.51,SENIOR PARTNER,,,3000,81203000,Ethno-Linguistic
812,LAO,Laos,Yes,1987,2010,Lao (incl. Phuan),0.51,SENIOR PARTNER,,,3000,81203000,Ethno-Linguistic
531,ER,Eritrea,Yes,1993,2010,Muslims,0.5,JUNIOR PARTNER,23000,,2000,53102000,Ethno-Religious
565,NAM,Namibia,Yes,1990,2010,Ovambo,0.498,SENIOR PARTNER,,,9000,56509000,Ethno-Linguistic
531,ER,Eritrea,Yes,1993,2010,Christians,0.48,SENIOR PARTNER,,,1000,53101000,Ethno-Religious
580,MA,Madagascar,Yes,1960,1972,Ctiers,0.479,DOMINANT,,,1000,58001000,Ethno-Regional
580,MA,Madagascar,Yes,1973,1975,Ctiers,0.479,JUNIOR PARTNER,,,1000,58001000,Ethno-Regional
580,MA,Madagascar,Yes,1976,1992,Ctiers,0.479,SENIOR PARTNER,,,1000,58001000,Ethno-Regional
580,MA,Madagascar,No,1993,2010,Ctiers,0.479,IRRELEVANT,,,1000,58001000,Ethno-Regional
346,BOS,Bosnia and Herzegovina,Yes,1996,2010,Bosniaks/Muslims,0.47,SENIOR PARTNER,,,1000,34601000,Ethno-Religious
666,ISR,Israel,Yes,1948,1966,Ashkenazim (Jewish),0.47,MONOPOLY,,,2000,66602000,Ethno-Regional
812,LAO,Laos,Yes,1953,1974,Lao (incl. Phuan),0.45,SENIOR PARTNER,,,3000,81203000,Ethno-Linguistic
850,INS,Indonesia,Yes,1949,1958,Javanese,0.45,DOMINANT,,,8000,85008000,Ethno-Linguistic
850,INS,Indonesia,Yes,1959,1962,Javanese,0.45,DOMINANT,,,8000,85008000,Ethno-Linguistic
850,INS,Indonesia,Yes,1963,1966,Javanese,0.45,DOMINANT,,,8000,85008000,Ethno-Linguistic
850,INS,Indonesia,Yes,1967,1971,Javanese,0.45,DOMINANT,,,8000,85008000,Ethno-Linguistic
850,INS,Indonesia,Yes,1972,1995,Javanese,0.45,DOMINANT,,,8000,85008000,Ethno-Linguistic
850,INS,Indonesia,Yes,1996,1998,Javanese,0.45,DOMINANT,,,8000,85008000,Ethno-Linguistic
850,INS,Indonesia,Yes,1999,2001,Javanese,0.45,DOMINANT,,,8000,85008000,Ethno-Linguistic
850,INS,Indonesia,Yes,2002,2010,Javanese,0.45,DOMINANT,,,8000,85008000,Ethno-Linguistic
135,PER,Peru,Yes,1946,1974,Highland Indigenous,0.44,DISCRIMINATED,,,3000,13503000,Ethno-Linguistic
135,PER,Peru,Yes,1975,1979,Highland Indigenous,0.44,DISCRIMINATED,,,3000,13503000,Ethno-Linguistic
135,PER,Peru,Yes,1980,2010,Highland Indigenous,0.44,POWERLESS,,,3000,13503000,Ethno-Linguistic
461,TOG,Togo,Yes,1960,1962,Ewe (and related groups),0.44,DOMINANT,,,1000,46101000,Mixed Category
461,TOG,Togo,Yes,1963,1966,Ewe (and related groups),0.44,SENIOR PARTNER,,,1000,46101000,Mixed Category
461,TOG,Togo,Yes,1967,1990,Ewe (and related groups),0.44,POWERLESS,26400,,1000,46101000,Mixed Category
461,TOG,Togo,Yes,1991,1991,Ewe (and related groups),0.44,JUNIOR PARTNER,,,1000,46101000,Mixed Category
461,TOG,Togo,Yes,1992,2005,Ewe (and related groups),0.44,POWERLESS,,,1000,46101000,Mixed Category
461,TOG,Togo,Yes,2006,2010,Ewe (and related groups),0.44,JUNIOR PARTNER,,,1000,46101000,Mixed Category
630,IRN,Iran,Yes,1946,1946,Persians,0.44,DOMINANT,,,9000,63009000,Ethno-Religious
630,IRN,Iran,Yes,1947,1960,Persians,0.44,SENIOR PARTNER,,,9000,63009000,Ethno-Religious
630,IRN,Iran,Yes,1961,1979,Persians,0.44,SENIOR PARTNER,,,9000,63009000,Ethno-Religious
630,IRN,Iran,Yes,1980,2005,Persians,0.44,SENIOR PARTNER,,,9000,63009000,Ethno-Religious
630,IRN,Iran,Yes,2006,2010,Persians,0.44,SENIOR PARTNER,,,9000,63009000,Ethno-Religious
679,YEM,Yemen,Yes,1990,1994,Northerners,0.44,SENIOR PARTNER,,,3000,67903000,Ethno-Regional
770,PAK,Pakistan,Yes,1947,1971,Bengali,0.44,DISCRIMINATED,21600,,2000,77002000,Ethno-Linguistic
346,BOS,Bosnia and Herzegovina,Yes,1992,1995,Bosniaks/Muslims,0.437,SENIOR PARTNER,,,1000,34601000,Ethno-Religious
433,SEN,Senegal,Yes,1960,1980,Wolof,0.435,JUNIOR PARTNER,,,1000,43301000,Ethno-Cultural
433,SEN,Senegal,Yes,1981,2010,Wolof,0.435,SENIOR PARTNER,,,1000,43301000,Ethno-Cultural
341,MNG,Montenegro,Yes,2006,2010,Montenegrins,0.43,SENIOR PARTNER,,,1000,34101000,Ethno-Regional
435,MR,Mauritania,Yes,1960,1977,White Moors (Beydan),0.43,SENIOR PARTNER,,,1000,43501000,Ethno-Racial
435,MR,Mauritania,Yes,1978,1983,White Moors (Beydan),0.43,JUNIOR PARTNER,,,1000,43501000,Ethno-Racial
551,ZAM,Zambia,Yes,1964,2010,Bemba speakers,0.43,SENIOR PARTNER,,,1000,55101000,Ethno-Linguistic
135,PER,Peru,Yes,1946,1974,Peruvians,0.425,MONOPOLY,,,2000,13502000,Mixed Category
135,PER,Peru,Yes,1975,1979,Peruvians,0.425,MONOPOLY,,,2000,13502000,Mixed Category
135,PER,Peru,Yes,1980,2010,Peruvians,0.425,DOMINANT,,,2000,13502000,Mixed Category
435,MR,Mauritania,Yes,1960,1977,Haratins (Black Moors),0.41,JUNIOR PARTNER,,,2000,43502000,Ethno-Racial
435,MR,Mauritania,Yes,1978,1983,Haratins (Black Moors),0.41,SENIOR PARTNER,,,2000,43502000,Ethno-Racial
700,AFG,Afghanistan,Yes,1946,1978,Pashtuns,0.41,DOMINANT,,,12000,70012000,Ethno-Linguistic
700,AFG,Afghanistan,Yes,1979,1985,Pashtuns,0.41,SENIOR PARTNER,,,12000,70012000,Ethno-Linguistic
700,AFG,Afghanistan,Yes,1986,1991,Pashtuns,0.41,SENIOR PARTNER,,,12000,70012000,Ethno-Linguistic
700,AFG,Afghanistan,Yes,1996,2001,Pashtuns,0.41,MONOPOLY,,,12000,70012000,Ethno-Linguistic
700,AFG,Afghanistan,Yes,2002,2010,Pashtuns,0.41,SENIOR PARTNER,,,12000,70012000,Ethno-Linguistic
52,TRI,Trinidad and Tobago,Yes,1962,1985,East Indians,0.403,POWERLESS,,,1000,5201000,Ethno-Racial
52,TRI,Trinidad and Tobago,Yes,1986,1990,East Indians,0.403,SENIOR PARTNER,,,1000,5201000,Ethno-Racial
52,TRI,Trinidad and Tobago,Yes,1991,1994,East Indians,0.403,POWERLESS,,,1000,5201000,Ethno-Racial
52,TRI,Trinidad and Tobago,Yes,1995,2001,East Indians,0.403,DOMINANT,,,1000,5201000,Ethno-Racial
52,TRI,Trinidad and Tobago,Yes,2002,2010,East Indians,0.403,POWERLESS,,,1000,5201000,Ethno-Racial
211,BE,Belgium,Yes,1946,1969,Walloon,0.4,SENIOR PARTNER,,,2000,21102000,Ethno-Linguistic
211,BE,Belgium,Yes,1970,2010,Walloon,0.4,SENIOR PARTNER,,,2000,21102000,Ethno-Linguistic
435,MR,Mauritania,Yes,1984,2010,Haratins (Black Moors),0.4,JUNIOR PARTNER,,,2000,43502000,Ethno-Racial
438,GUI,Guinea,Yes,1958,1984,Peul,0.4,JUNIOR PARTNER,,,2000,43802000,Ethno-Linguistic
438,GUI,Guinea,Yes,1985,2008,Peul,0.4,POWERLESS,,,2000,43802000,Ethno-Linguistic
438,GUI,Guinea,Yes,2009,2009,Peul,0.4,DISCRIMINATED,,,2000,43802000,Ethno-Linguistic
438,GUI,Guinea,Yes,2010,2010,Peul,0.4,DISCRIMINATED,,,2000,43802000,Ethno-Linguistic
600,MOR,Morocco,Yes,1956,2010,Berbers,0.4,POWERLESS,,,1000,60001000,Ethno-Linguistic
663,JOR,Jordan,Yes,1946,2010,Arabs,0.4,MONOPOLY,,,1000,66301000,Ethno-Regional
52,TRI,Trinidad and Tobago,Yes,1962,1985,Blacks,0.396,DOMINANT,,,2000,5202000,Ethno-Racial
52,TRI,Trinidad and Tobago,Yes,1986,1990,Blacks,0.396,JUNIOR PARTNER,28500,,2000,5202000,Ethno-Racial
52,TRI,Trinidad and Tobago,Yes,1991,1994,Blacks,0.396,DOMINANT,,,2000,5202000,Ethno-Racial
52,TRI,Trinidad and Tobago,Yes,1995,2001,Blacks,0.396,POWERLESS,,,2000,5202000,Ethno-Racial
52,TRI,Trinidad and Tobago,Yes,2002,2010,Blacks,0.396,DOMINANT,,,2000,5202000,Ethno-Racial
420,GAM,Gambia,Yes,1965,1993,Mandinka,0.395,JUNIOR PARTNER,,,1000,42001000,Ethno-Linguistic
420,GAM,Gambia,No,1994,2010,Mandinka,0.395,IRRELEVANT,,,1000,42001000,Ethno-Linguistic
580,MA,Madagascar,Yes,1960,1972,Highlanders,0.395,POWERLESS,,,2000,58002000,Ethno-Regional
580,MA,Madagascar,Yes,1973,1975,Highlanders,0.395,SENIOR PARTNER,,,2000,58002000,Ethno-Regional
580,MA,Madagascar,Yes,1976,1992,Highlanders,0.395,JUNIOR PARTNER,,,2000,58002000,Ethno-Regional
580,MA,Madagascar,No,1993,2010,Highlanders,0.395,IRRELEVANT,,,2000,58002000,Ethno-Regional
90,GUA,Guatemala,Yes,1946,1990,Indigenous peoples,0.392,DISCRIMINATED,13601,,2000,9002000,Ethno-Linguistic
90,GUA,Guatemala,Yes,1991,2010,Indigenous peoples,0.392,POWERLESS,13601,,2000,9002000,Ethno-Linguistic
666,ISR,Israel,Yes,1948,1966,Mizrahim (Jewish),0.39,IRRELEVANT,,,4000,66604000,Ethno-Regional
140,BRA,Brazil,No,1946,1977,Browns,0.384,IRRELEVANT,,,2000,14002000,Ethno-Racial
140,BRA,Brazil,Yes,1978,1988,Browns,0.384,IRRELEVANT,,,2000,14002000,Ethno-Racial
140,BRA,Brazil,Yes,1989,2010,Browns,0.384,IRRELEVANT,,,2000,14002000,Ethno-Racial
451,SIE,Sierra Leone,Yes,1961,1963,"Northern Groups (Temne, Limba)",0.38,JUNIOR PARTNER,,,5000,45105000,Ethno-Regional
451,SIE,Sierra Leone,Yes,1964,1967,"Northern Groups (Temne, Limba)",0.38,POWERLESS,,,5000,45105000,Ethno-Regional
451,SIE,Sierra Leone,Yes,1997,1997,"Northern Groups (Temne, Limba)",0.38,JUNIOR PARTNER,,,5000,45105000,Ethno-Regional
451,SIE,Sierra Leone,Yes,1998,2001,"Northern Groups (Temne, Limba)",0.38,STATE COLLAPSE,,,5000,45105000,Ethno-Regional
451,SIE,Sierra Leone,Yes,2002,2007,"Northern Groups (Temne, Limba)",0.38,POWERLESS,,,5000,45105000,Ethno-Regional
451,SIE,Sierra Leone,Yes,2008,2010,"Northern Groups (Temne, Limba)",0.38,DOMINANT,,,5000,45105000,Ethno-Regional
540,AO,Angola,Yes,1975,2002,Ovimbundu-Ovambo,0.38,DISCRIMINATED,23100,,5000,54005000,Ethno-Linguistic
540,AO,Angola,Yes,2003,2010,Ovimbundu-Ovambo,0.38,POWERLESS,,,5000,54005000,Ethno-Linguistic
346,BOS,Bosnia and Herzegovina,Yes,1996,2010,Serbs,0.371,SENIOR PARTNER,,,2000,34602000,Ethno-Religious
345,YUG,Yugoslavia,Yes,1946,1965,Serbs,0.36,SENIOR PARTNER,,,1000,34501000,Ethno-Religious
345,YUG,Yugoslavia,Yes,1966,1986,Serbs,0.36,SENIOR PARTNER,,,1000,34501000,Ethno-Religious
345,YUG,Yugoslavia,Yes,1987,1991,Serbs,0.36,SENIOR PARTNER,,,1000,34501000,Ethno-Religious
560,SF,South Africa,Yes,1994,2008,Other Black African,0.36,JUNIOR PARTNER,,,3010,56003010,Ethno-Linguistic
560,SF,South Africa,Yes,2009,2010,Other Black African,0.36,JUNIOR PARTNER,,,3010,56003010,Ethno-Linguistic
660,LEB,Lebanon,Yes,1971,1991,Shi'a Muslims (Arab),0.36,JUNIOR PARTNER,16301,,8000,66008000,Ethno-Religious
660,LEB,Lebanon,Yes,1992,2010,Shi'a Muslims (Arab),0.36,SENIOR PARTNER,,,8000,66008000,Ethno-Religious
670,SAU,Saudi Arabia,Yes,1946,2010,Sunni Wahhabi (Najdi) (Arab),0.36,SENIOR PARTNER,,,5000,67005000,Ethno-Religious
700,AFG,Afghanistan,Yes,1992,1995,Tajiks,0.354,SENIOR PARTNER,,,14000,70014000,Ethno-Linguistic
145,BOL,Bolivia,Yes,1946,1952,Bolivians,0.35,MONOPOLY,,,4000,14504000,Mixed Category
145,BOL,Bolivia,Yes,1953,1982,Bolivians,0.35,DOMINANT,,,4000,14504000,Mixed Category
145,BOL,Bolivia,Yes,1983,1994,Bolivians,0.35,DOMINANT,,,4000,14504000,Mixed Category
145,BOL,Bolivia,Yes,1995,2005,Bolivians,0.35,DOMINANT,,,4000,14504000,Mixed Category
145,BOL,Bolivia,Yes,2006,2010,Bolivians,0.35,JUNIOR PARTNER,,,4000,14504000,Mixed Category
484,CON,Congo,Yes,1991,1991,Nibolek (Bembe etc.),0.35,JUNIOR PARTNER,,,9000,48409000,Ethno-Regional
484,CON,Congo,Yes,1992,1994,Nibolek (Bembe etc.),0.35,SENIOR PARTNER,,,9000,48409000,Ethno-Regional
484,CON,Congo,Yes,1995,1997,Nibolek (Bembe etc.),0.35,SENIOR PARTNER,,,9000,48409000,Ethno-Regional
484,CON,Congo,Yes,1998,2010,Nibolek (Bembe etc.),0.35,POWERLESS,,,9000,48409000,Ethno-Regional
560,SF,South Africa,Yes,1990,1993,Other Black African,0.35,POWERLESS,,,3010,56003010,Ethno-Linguistic
452,GHA,Ghana,Yes,1957,1965,Other Akans,0.345,SENIOR PARTNER,,,7000,45207000,Ethno-Linguistic
452,GHA,Ghana,Yes,1966,1969,Other Akans,0.345,JUNIOR PARTNER,,,7000,45207000,Ethno-Linguistic
452,GHA,Ghana,Yes,1970,1971,Other Akans,0.345,SENIOR PARTNER,,,7000,45207000,Ethno-Linguistic
452,GHA,Ghana,Yes,1972,1981,Other Akans,0.345,JUNIOR PARTNER,,,7000,45207000,Ethno-Linguistic
452,GHA,Ghana,Yes,1982,1999,Other Akans,0.345,JUNIOR PARTNER,,,7000,45207000,Ethno-Linguistic
452,GHA,Ghana,Yes,2000,2010,Other Akans,0.345,JUNIOR PARTNER,,,7000,45207000,Ethno-Linguistic
437,CDI,Cote d'Ivoire,Yes,1960,1993,Northerners (Mande and Voltaic/Gur),0.34,JUNIOR PARTNER,,,3000,43703000,Ethno-Regional
437,CDI,Cote d'Ivoire,Yes,1994,1999,Northerners (Mande and Voltaic/Gur),0.34,DISCRIMINATED,,,3000,43703000,Ethno-Regional
437,CDI,Cote d'Ivoire,Yes,2000,2002,Northerners (Mande and Voltaic/Gur),0.34,DISCRIMINATED,32800,,3000,43703000,Ethno-Regional
437,CDI,Cote d'Ivoire,Yes,2003,2010,Northerners (Mande and Voltaic/Gur),0.34,DISCRIMINATED,32800,,3000,43703000,Ethno-Regional
530,ET,Ethiopia,Yes,1993,1995,Oroma,0.34,JUNIOR PARTNER,32200,,6000,53006000,Ethno-Linguistic
530,ET,Ethiopia,Yes,1996,2010,Oroma,0.34,JUNIOR PARTNER,32200,,6000,53006000,Ethno-Linguistic
40,CUB,Cuba,Yes,1946,1959,Blacks,0.33,POWERLESS,,,2000,4002000,Ethno-Racial
40,CUB,Cuba,No,1960,2010,Blacks,0.33,IRRELEVANT,,,2000,4002000,Ethno-Racial
434,BEN,Benin,Yes,1960,1963,South/Central (Fon),0.33,JUNIOR PARTNER,,,1000,43401000,Ethno-Regional
434,BEN,Benin,Yes,1964,1965,South/Central (Fon),0.33,SENIOR PARTNER,,,1000,43401000,Ethno-Regional
434,BEN,Benin,Yes,1966,1967,South/Central (Fon),0.33,SENIOR PARTNER,,,1000,43401000,Ethno-Regional
434,BEN,Benin,Yes,1968,1969,South/Central (Fon),0.33,JUNIOR PARTNER,,,1000,43401000,Ethno-Regional
434,BEN,Benin,Yes,1970,1972,South/Central (Fon),0.33,JUNIOR PARTNER,,,1000,43401000,Ethno-Regional
434,BEN,Benin,Yes,1973,1989,South/Central (Fon),0.33,JUNIOR PARTNER,,,1000,43401000,Ethno-Regional
434,BEN,Benin,Yes,1990,1990,South/Central (Fon),0.33,SENIOR PARTNER,,,1000,43401000,Ethno-Regional
434,BEN,Benin,Yes,1991,1995,South/Central (Fon),0.33,SENIOR PARTNER,,,1000,43401000,Ethno-Regional
434,BEN,Benin,Yes,1996,2010,South/Central (Fon),0.33,REGIONAL AUTONOMY,,,1000,43401000,Ethno-Regional
482,CEN,Central African Republic,Yes,1994,2001,Baya,0.33,JUNIOR PARTNER,,,5020,48205020,Ethno-Linguistic
482,CEN,Central African Republic,Yes,2002,2002,Baya,0.33,JUNIOR PARTNER,,,5020,48205020,Ethno-Linguistic
482,CEN,Central African Republic,Yes,2003,2005,Baya,0.33,SENIOR PARTNER,,,5020,48205020,Ethno-Linguistic
482,CEN,Central African Republic,Yes,2006,2010,Baya,0.33,DOMINANT,,,5020,48205020,Ethno-Linguistic
666,ISR,Israel,Yes,1967,1976,Ashkenazim (Jewish),0.33,DOMINANT,,,2000,66602000,Ethno-Regional
770,PAK,Pakistan,Yes,1947,1971,Punjabi,0.33,SENIOR PARTNER,,,5000,77005000,Ethno-Linguistic
700,AFG,Afghanistan,Yes,1992,1995,Pashtuns,0.328,REGIONAL AUTONOMY,23701,,12000,70012000,Ethno-Linguistic
341,MNG,Montenegro,Yes,2006,2010,Serbs,0.32,JUNIOR PARTNER,,,2000,34102000,Ethno-Regional
530,ET,Ethiopia,Yes,1946,1951,Oroma,0.32,DISCRIMINATED,,,6000,53006000,Ethno-Linguistic
530,ET,Ethiopia,Yes,1952,1990,Oroma,0.32,DISCRIMINATED,32200,,6000,53006000,Ethno-Linguistic
530,ET,Ethiopia,Yes,1991,1991,Oroma,0.32,DISCRIMINATED,32200,,6000,53006000,Ethno-Linguistic
530,ET,Ethiopia,Yes,1992,1992,Oroma,0.32,JUNIOR PARTNER,32200,,6000,53006000,Ethno-Linguistic
790,NEP,Nepal,Yes,1951,1959,Hill Brahmins/Chetri excl. Thakuri,0.32,SENIOR PARTNER,,,3000,79003000,Mixed Category
790,NEP,Nepal,Yes,1960,1989,Hill Brahmins/Chetri excl. Thakuri,0.32,DOMINANT,,,3000,79003000,Mixed Category
790,NEP,Nepal,Yes,1990,2007,Hill Brahmins/Chetri excl. Thakuri,0.32,SENIOR PARTNER,,,3000,79003000,Mixed Category
790,NEP,Nepal,Yes,2008,2010,Hill Brahmins/Chetri excl. Thakuri,0.32,SENIOR PARTNER,,,3000,79003000,Mixed Category
346,BOS,Bosnia and Herzegovina,Yes,1992,1995,Serbs,0.313,SEPARATIST AUTONOMY,29600,,2000,34602000,Ethno-Religious
666,ISR,Israel,Yes,1977,1989,Mizrahim (Jewish),0.31,IRRELEVANT,,,4000,66604000,Ethno-Regional
666,ISR,Israel,Yes,1990,2005,Palestinian Arabs,0.31,DISCRIMINATED,13700,,6000,66606000,Ethno-Religious
666,ISR,Israel,Yes,2006,2010,Palestinian Arabs,0.31,DISCRIMINATED,13700,,6000,66606000,Ethno-Religious
790,NEP,Nepal,Yes,1946,1950,Madhesi,0.31,POWERLESS,,,4000,79004000,Mixed Category
790,NEP,Nepal,Yes,1951,1959,Madhesi,0.31,JUNIOR PARTNER,,,4000,79004000,Mixed Category
790,NEP,Nepal,Yes,1960,1989,Madhesi,0.31,POWERLESS,,,4000,79004000,Mixed Category
790,NEP,Nepal,Yes,1990,2007,Madhesi,0.31,JUNIOR PARTNER,,,4000,79004000,Mixed Category
790,NEP,Nepal,Yes,2008,2010,Madhesi,0.31,SENIOR PARTNER,,,4000,79004000,Mixed Category
315,CZE,Czechoslovakia,Yes,1946,1992,Slovaks,0.308,JUNIOR PARTNER,,,2000,31502000,Ethno-Linguistic
404,GNB,Guinea-Bissau,Yes,1974,1980,Balanta,0.3,POWERLESS,,,1000,40401000,Ethno-Linguistic
404,GNB,Guinea-Bissau,Yes,1981,1999,Balanta,0.3,JUNIOR PARTNER,,,1000,40401000,Ethno-Linguistic
404,GNB,Guinea-Bissau,Yes,2000,2003,Balanta,0.3,DOMINANT,,,1000,40401000,Ethno-Linguistic
404,GNB,Guinea-Bissau,Yes,2004,2004,Balanta,0.3,JUNIOR PARTNER,,,1000,40401000,Ethno-Linguistic
404,GNB,Guinea-Bissau,Yes,2005,2005,Balanta,0.3,SENIOR PARTNER,,,1000,40401000,Ethno-Linguistic
404,GNB,Guinea-Bissau,Yes,2006,2009,Balanta,0.3,JUNIOR PARTNER,,,1000,40401000,Ethno-Linguistic
404,GNB,Guinea-Bissau,Yes,2010,2010,Balanta,0.3,SENIOR PARTNER,,,1000,40401000,Ethno-Linguistic
435,MR,Mauritania,Yes,1984,2010,White Moors (Beydan),0.3,SENIOR PARTNER,,,1000,43501000,Ethno-Racial
435,MR,Mauritania,Yes,1984,2010,Black Africans,0.3,JUNIOR PARTNER,,,3000,43503000,Mixed Category
438,GUI,Guinea,Yes,1958,1984,Malinke,0.3,SENIOR PARTNER,,,1000,43801000,Ethno-Linguistic
438,GUI,Guinea,Yes,1985,2008,Malinke,0.3,POWERLESS,,,1000,43801000,Ethno-Linguistic
438,GUI,Guinea,Yes,2009,2009,Malinke,0.3,JUNIOR PARTNER,,,1000,43801000,Ethno-Linguistic
438,GUI,Guinea,Yes,2010,2010,Malinke,0.3,SENIOR PARTNER,,,1000,43801000,Ethno-Linguistic
451,SIE,Sierra Leone,Yes,1961,1963,Mende,0.3,SENIOR PARTNER,,,4000,45104000,Ethno-Linguistic
451,SIE,Sierra Leone,Yes,1964,1967,Mende,0.3,DOMINANT,,,4000,45104000,Ethno-Linguistic
451,SIE,Sierra Leone,Yes,1968,1991,Mende,0.3,POWERLESS,,,4000,45104000,Ethno-Linguistic
451,SIE,Sierra Leone,Yes,1968,1991,Temne,0.3,JUNIOR PARTNER,,,5060,45105060,Ethno-Linguistic
451,SIE,Sierra Leone,Yes,1992,1996,Mende,0.3,STATE COLLAPSE,,,4000,45104000,Ethno-Linguistic
451,SIE,Sierra Leone,Yes,1992,1996,Temne,0.3,STATE COLLAPSE,,,5060,45105060,Ethno-Linguistic
451,SIE,Sierra Leone,Yes,1997,1997,Mende,0.3,SENIOR PARTNER,,,4000,45104000,Ethno-Linguistic
451,SIE,Sierra Leone,Yes,1998,2001,Mende,0.3,STATE COLLAPSE,,,4000,45104000,Ethno-Linguistic
451,SIE,Sierra Leone,Yes,2002,2007,Mende,0.3,DOMINANT,,,4000,45104000,Ethno-Linguistic
451,SIE,Sierra Leone,Yes,2008,2010,Mende,0.3,POWERLESS,,,4000,45104000,Ethno-Linguistic
484,CON,Congo,Yes,1969,1971,Lari/Bakongo,0.3,POWERLESS,,,5000,48405000,Ethno-Linguistic
484,CON,Congo,Yes,1972,1976,Lari/Bakongo,0.3,POWERLESS,,,5000,48405000,Ethno-Linguistic
484,CON,Congo,Yes,1977,1978,Lari/Bakongo,0.3,POWERLESS,,,5000,48405000,Ethno-Linguistic
484,CON,Congo,Yes,1979,1984,Lari/Bakongo,0.3,POWERLESS,,,5000,48405000,Ethno-Linguistic
484,CON,Congo,Yes,1985,1990,Lari/Bakongo,0.3,POWERLESS,,,5000,48405000,Ethno-Linguistic
484,CON,Congo,Yes,1991,1991,Lari/Bakongo,0.3,SENIOR PARTNER,,,5000,48405000,Ethno-Linguistic
484,CON,Congo,Yes,1992,1994,Lari/Bakongo,0.3,REGIONAL AUTONOMY,31700,,5000,48405000,Ethno-Linguistic
484,CON,Congo,Yes,1995,1997,Lari/Bakongo,0.3,JUNIOR PARTNER,31700,,5000,48405000,Ethno-Linguistic
484,CON,Congo,Yes,1998,2010,Lari/Bakongo,0.3,POWERLESS,31700,,5000,48405000,Ethno-Linguistic
678,YAR,Yemen Arab Republic,Yes,1946,1989,Zaydis,0.3,SENIOR PARTNER,,,2000,67802000,Ethno-Religious
705,KZK,Kazakhstan,Yes,1991,1994,Russians,0.3,JUNIOR PARTNER,,,3000,70503000,Ethno-Linguistic
705,KZK,Kazakhstan,Yes,1995,2010,Russians,0.3,POWERLESS,,,3000,70503000,Ethno-Linguistic
475,NIG,Nigeria,Yes,1960,1964,Hausa-Fulani and Muslim Middle Belt,0.29,SENIOR PARTNER,,,1000,47501000,Ethno-Regional
475,NIG,Nigeria,Yes,1965,1966,Hausa-Fulani and Muslim Middle Belt,0.29,DOMINANT,,,1000,47501000,Ethno-Regional
475,NIG,Nigeria,Yes,1967,1969,Hausa-Fulani and Muslim Middle Belt,0.29,SENIOR PARTNER,,,1000,47501000,Ethno-Regional
475,NIG,Nigeria,Yes,1970,1978,Hausa-Fulani and Muslim Middle Belt,0.29,SENIOR PARTNER,,,1000,47501000,Ethno-Regional
475,NIG,Nigeria,Yes,1979,1983,Hausa-Fulani and Muslim Middle Belt,0.29,SENIOR PARTNER,,,1000,47501000,Ethno-Regional
475,NIG,Nigeria,Yes,1984,1991,Hausa-Fulani and Muslim Middle Belt,0.29,DOMINANT,,,1000,47501000,Ethno-Regional
475,NIG,Nigeria,Yes,1992,1998,Hausa-Fulani and Muslim Middle Belt,0.29,DOMINANT,,,1000,47501000,Ethno-Regional
475,NIG,Nigeria,Yes,1999,2006,Hausa-Fulani and Muslim Middle Belt,0.29,JUNIOR PARTNER,,,1000,47501000,Ethno-Regional
475,NIG,Nigeria,Yes,2007,2010,Hausa-Fulani and Muslim Middle Belt,0.29,SENIOR PARTNER,,,1000,47501000,Ethno-Regional
660,LEB,Lebanon,Yes,1946,1970,Maronite Christians,0.29,SENIOR PARTNER,,,5000,66005000,Ethno-Religious
